,title,cluster
2120,"
	Hi! I got Septoplasty + Rhinoplasty done last August. I noticed that in my left nostril, I can't breathe as well as my right. I always did have issues with this left nostril in terms of breathing and Septoplasty should have improved that. I find my left nostril to be stuffy almost all the time, and gets worse at night. Also when I breathe in heavily, it makes a weird noise. I have mentioned it to my doctor and he stated that the septum is still deviated but he doesn't need to re-operate. Help!
",5
2128,"
	Surgery 6 weeks ago. Worse than the cosmetic issues is that I cannot breathe well. Bones settled off center towards the left. Tip overcorrected towards the left. Since the day I came out of surgery I can't breathe out of my left nostril. My right side is better but not like before, I didn't have any breathing issues before. I didn't have any cartilage grafts put anywhere. Doctor told me my turbinates are swolIen but I don't buy it. Cant go a year not breathing. Fixable sooner than 1yr?
",5
2130,"
	I have had a septorhinoplasty done in which the surgeon just corrected the septum, second time he corrected nasal tip and hump was removed but asymmetry of nasal bones was not corrected at all. One side of nasal bone looks bigger and bulging than the other side from front. He says he did osteotomy on that side but i can feel the broken bone only at the part where the hump was. How can this asymmetrical nasal bone be corrected?
",5
2131,"
	Prior to my open septo-rhinoplasty, I had a dorsal hump and bumps on both lateral sides of the bony portion of the bridge. My doctor, whom I feel did a good job, took down the dorsal hump and one of the lateral bumps-- the left side to be exact. . Why would he have left the right side slightly protruding? I want to understand this better before the next visit. I trust my surgeon completely, but I won't see him until mid-June. Spreader grafts were used. 7 wks post op. Thank you for your input.
",5
2136,"
	After septoplasty, I found out there is a big scar left on my nasal septum, it is around the my left nostril. So will the shape of my external nose change cause of the scar?
",5
2140,"
	I had septoplasty &amp; rhinoplasty almost a year ago. Since then my RT nostril is always congested. Consulted w/my Dr &amp; he gave me Flonase &amp; said I was still swollen on my RT side. I get relief at times when I'm lying on my LT side &amp; can feel the congestion shift to the LT but not always. I had the surgery done to repair a deviated septum on my left nostril, but now 85% of the time I can't breathe through my RT nostril. What could this be a result of? I have a follw up in a few weeks. Suggestions?
",5
2155,"I may have breathing issues but im not sure as it is normal to breathe through one nostril at a time. I think I only have symptoms when I have a cold. In the night my nose gets blocked making breathing difficult, so I have to breathe using my mouth which makes my throat sore. The left side of my nose is bigger as the bone I think is called the lateral nasal cartilage is enlarged. Could this be caused by a deviated septum? If not, what has caused this deformity?",5
2169,"
	I injured my left cheekbone three years ago and currently waiting on further investigation. My septum seems to be deviating increasingly to the right of late. Would the injury to the cheekbone have caused this (it was likely a fracture)..it seems a lot more crooked than it was before the accident. I am 28 and am having a lot of sinus issues and worried.
",5
2186,"
	I was diagnosed with a severe septum deviation, and my nose looks crooked to the left... the left side of my nose looks different from the right side. I would like to know if rhinoplasty is needed (i'll have a septoplasty). Thanks.
",5
2191,hello doctors i had a revision surgery to correct the position of my septum it has been 31 days now since my surgery my breathing is better but i still feel dizzy sometimes its like an inner ear infection because i get a weird feeling when i move my eyes to right (note : that my septum was deviated to the left ) 1) can you tell me why am i still getting this feeling ? & if it still needs time how long is it going to take ? 2) & it still hurts when i move my nose is it normal ?? thanks alot :),5
2196,"
	Hello, i generally always find it very hard to breath through my nose, especially the left nostril, so I generally only breathe through my mouth. I'm also getting eye pressure problems/headache/migraines the eye doctor reckons its sinus problems (maybe insufficient airflow coz I generally only breathe through my mouth?). The MRI shows the left air passageway to be very narrow and sort of bent half way down. Is this normal would surgery be recommended or beneficial?
",5
2198,"
	I am scheduled for septoplasty next month. I can't breathe out of my right nostril. One of the doctors thinks that it's because of a growth spur but once I told him I broke my nose at a young age he didn't have a correct answer. **My nose actually broke when I was 8 along with my two front teeth and my nose healed crooked causing it to block my right nostril** Will the surgeons fix my cartilage bone which was broken and now crooked or no? I am pretty sure I have no growth spur.
",5
2201,"
	Hello, I had a Septoplasty done 3 months ago. Yesterday, I bumped my nose with my notebook computer and had a one minute brief episode of pain and numbing of the teeth. Being paranoid, I thought I may have ruined the surgery. My left nostril is more congested (not sure if this is due to the nasal cycle) and when I use my fingers to feel the septum, it feels more convex on the left and is moveable in the sense that I can take away the convexity. Should I be concerned with this? Thank you! Chris
",5
2202,"
	Septoplasty and turbinoplasty 8 weeks ago - my left nostril alternates closing. When I sit down or lie down, the left side closes too. What can I do? Is this a sign of post op swelling?
",5
2209,"
	I had septoplasty done for a deviated septum to left high up so it was done by an ent/plastic surgeon...I also had sinus fusion done ...its been 10 days since the surgery and I am still congested only on the left side ....blockage on the left was the reason I had the surgery ...so how long will this congestion last ...and how do I know its just swelling from the surgery or another problem ...I can breathe fine out of right side ...
",5
2216,"
	I had a septoplasty last tuesday because I had a deviated septum (right side was slightly blocked). It's been 7 days now, and my left side I can breathe in and out very well, however, my right side is completely blocked. I actually think they've made a possible mistake and pushed my bone to the right (the wrong side) because I cannot literally breath at all with my right side. If I try hard, I can squeeze a very little nasal air out of my right side, but nothing in. Is all this what to expect?
",5
2217,"
	The reason I had this done was to cure my breathing problems. I could never breathe out of my right nostril too well so my ENT performed the surgery. After 3 months i still cannot breathe well at all out of my right nostril. It is like there is permanent swelling. If you try to blow your nose it's just dry, annoying nothing. Surgery didn't help at all and I spent 3 nights in the ER after my surgery due to bleeding. Eventually they electro cauterized it and now I have an infection. Please help.
",5
2222,What action do I take since my dr. performed my Septoplasty on wrong side? The incision sites for both my septoplasty and turbinectomy are on the left side of my nose.My deviated septum is on the right side and is clearly the same as before the surgery.  I'm infuriated.  How could this have happened?Are there any increased chances of problems/risks involved with a corrective septoplasty/turbinectomy?,5
2223,"
	I am post-op day 3 and I can see the lower turb in the left nares, but it looks a bit floppy and i do not see on at all on the right side. Is it possible that it&#39;s still there or more likely that it&#39;s gone altogether. i am hoping the stints are pushing it up into the nasal cavity becuase I a was really clear with my physician that I wanted the turbinate reduction to be done very conservatively, and just a slight reduction. I am worried and kinda feel violated about it. I am a singer.
",5
2228,"
	My septum has deviated over the last 2 years not to the right or left, but outwards. It has caused me to be congested and have difficulty breathing every single day. It is clearly out of alignment to the point where breathing through my nose is very hard to do, not like it was just a couple years ago. Here are 2 pictures of my nose at 18 years old and my nose today at 20 years old. Keep in mind that from straight on my nose looks straight but the septum is very clearly not in the right place.
",5
2229,"
	my clumella is droopy on one side due to my deviated septum, when my septum is starightened after my septoplasy, will my columella be straightened an symetrical on both nostrils?
",5
2235,"
	Besides the skink above the incision looking paler and swollen, just right in the middle of it it seems as if the sticking hasn't been done correctly and a small granuloma piece of skin seems to be 'hanging' there. Will it resolve on its own or would it need laser or other treatment to flatten it? I'm 11 days into a open septo/rhinoplasty. To add some infos, the inside of the left nostril is still not fully healed, because when a place a q-tio in it to clean it, blood appears on it.
",5
2239,"
	I recently had a septal perforation repair. Everything looks great on one side however though the other nostril, I am unable to breathe in/out. It appears that there is now a small protrusion from my septum, it's just a small piece of skin that doesn't appear to attach to anything. This was not there prior to surgery. I believe it's partly causing the blockage of the nostril which is making breathing difficult. Is this normal or is this something that will be removed in the future?
",5
2246,"
	hello i just recently had septorinoplasty and before my nose used to curve to my left, after the septoplasty it still looks like it curves to the left, is not the reason its curved be resulting because i had a deviated septum?, therefore getting a septoplasty and straightening the septum shouldn't that make my nose be straight from looking at my face?
",5
2264,"
	While I'm sure the deviation of the actual septum was addressed internally, my nose still points to my right. Expectation was made clear that this would be addressed. Perhaps, are there individual circumstances that would complicate or prevent correction of asymmetry? I ask, because my tip is still so clearly oriented to the right and the sides and nostrils of my nose so uneven that I'm expecting an explanation from my surgeon why this wasn't corrected.
",5
2266,"
	According to my doctor about 75 percent of my left nostril is blocked due to a deviated septum and several nasal polyps. Will this affect my voice in a negative manner?
",5
2268,"
	I had may operation 7 days ago.On second day I got infection. Until today I cannot breath because both my nostrils a blocked. My right nostril is close inside with something white in the middle - after pulling chick position looks like valves with something white on both side. In my left nostril ( which was operated ) inside it's look like some quite horribile piece of meat -scar tissue?apart from that my nose on this side is hard as table. Many thanks
",5
2277,"
	I got a septorhinoplasty 11 days ago to fix my deviated septum, add a spreader graft to the right side, and refine a bump on the bridge. Now, there is a hard lump on the left side of my nose near the upper 1/3. It seems to be coming out more as time passes, and is very hard so I know it is not swelling. Why is this? What can I do? I have not called the surgeon yet as I know he will just say 11 days is too premature to tell a result. Could it be from where he took cartilage from my septum?
",5
2279,"
	I got my cast off today after a septorhinoplasty which involved a spreader graft on the right side and an incredibly conservative hump removal (of my request). But now it looks very wide and I do not like this, and prefer my thin nose from before. The right side is also wider than the left. Why is this and will I ever get my thin nose back? All answers are appreciated
",5
2281,"
	I got a septorhinoplasty 8 days ago to fix my deviated septum, add a spreader graft to the right side, and a hum reduction. This morning my cat jumped over my face and kicked my nose on the right side. It hurt badly, and looks to be swelling a lot on that side. Have I ruined my nose??? What should I do now?? Thank you
",5
2287,"
	This morning at 8 am I got a septorhinoplasty. It is now 7:15 pm and my nose is still bleeding (not gushing but dripping blood frequently). It bleeds more out of the right nostril, which is the side my nose was deviated to. I also got a spreader graft on that side. Is this normal? When should it stop? And what should I do other than switch gauze every 2 hrs? Thank you
",5
2298,"
	I had a endoscopic septoplasty back in February and for about a month now I've been feeling a almost bone like structure sticking out to the left of my nostril towards the top of he left nostril. I can feel it with my finger and I can push it back towards the center of my nose but it keeps pokin out into my left nostril. I went to the ENT today for a checkup and I told him that I felt something weird and he told me not to push it too hard. I want to know if I should get a 2nd opinion
",5
2314,"
	Approximately 4 months ago, I had surgery to fix, among other things, a deviated septum, and bump that formed on my bridge when I broke my nose. I have just noticed that on one side of my nose there is a divet so to speak wherein my nose is concave and NOT smooth and even like the other side of my nose. What caused this and will it get worse? The pictures aren't the best because they are on my phone, but if you were to rub a finger on either side of my nose, you would feel the divet.
",5
2330,"
	I've had difficulty breathing from the right side of my nose for years after a facial injury (I did not go to the hospital afterwards). It's completely blocked. Touching the nasal hump causes pain. I get nose bleeds, my voice sounds stuffy &amp; I often suffer from headaches &amp; colds. I assume this is a deviated septum but my question is this; could any of these problems be caused by the crooked nose/nasal hump? Can they repair this through septoplasty? Is it covered by group insurance?
",5
2338,"
	Three years ago I had a septoplasty. I had no trouble breathing during the day, but a little bit at night with occasional snoring. Right after the tubes were taken out a week after the surgery, the airflow in the deviated left side of my nose felt abnormal, like I could breathe way too much. Within two hours, the side of my nose had collapsed, leaving no air flow at all. I also have to constantly unstick the outside of my nose from the inside. It has improved somewhat; will it ever heal itself?
",5
2343,"
	I had a revision septoplasty and ethmoidectomy. Everything went as planned, save for the bruise that appeared across the bridge of my nose and down the right side. The pain/swelling initially seemed similar to my original surgery where it felt like a really bad sinus infection. One week later, I have significant sharp pain through the bridge of my nose, tracking upward between my eyes. My right side seems to be completely clear; left side is fairly congested. No packing/splints. Thoughts?
",5
2354,"
	I had a septoplasty and turbinante reduction 4 weeks ago....because I could not push any air through the left side when holding my right side closed....I still have very bad congestion ...and I am told it may take 3 months? When I take a deep breath thru my nose they collapse inward and when wear breathe rite strips it stops the congestion...I think I might have a nasal valve collapse...could that be possible ...
",5
2355,"
	Am going in for septal surgery on Saturday and am just wondering can a septum be straightened out without the removal of any of it depending on the severity of the deviation which in my case seems slight as I don't have breathing problems but I am alot more congested one side since I got the bang on it so decided to have it fixed? Thanks, Francie
",5
2358," I remember my Plastic Surgeon telling me that the septum has memory, so when a crooked septum is straightened it can sometimes flick into a crooked position again. My septorhinoplasty was 2 and a half years ago (it was deviated to the right), but now I think it looks like it's pointing more to the right again, and I can see more 'flesh' on the septum inside the right nostril. Could it have flipped back to a crooked position this late?",5
2362,"
	had this surgery done on my nose in August 2011. Ear cartilage to nose was used along with batten grafts. Almost a year later the left side of the nose has become bulky and the cartilage has become very uncomfortable. Septum is deviating to the right. There is an area sagging down from the bridge area on the left side. I&#39;m constantly pushing it back up again. Breathing is fair. Been to ent&#39;s and many local surgeons to discuss having these issues rectified. $6000 maximum available.&nbsp;
",5
2382,"
	About 10 years ago I was hit in the face with a baseball ( talking trash to my sister) , my nose has always looked fine on the outside. On the inside on the right side the septum is deviated and the bottom is cracked up. I have to pick at it to keep the nose from blocking up. I am looking for an insurance company, a doctor in Chicago, and the best way to handle this. I dont want to go and get insurance and then have them say its a pre existing condition. I appreciate your professional opinion.
",5
2388,"
	I had a Septorhinoplasty 9 weeks ago to straighten a deviated Septum blocking the left nostril. Since the operation I experienced expected swelling but this has continued into persistant blocking in the right nostril and on inspection there are fleshy lumps obscuring the nasal cavity. My surgeon has looked and told me I have enlarged turbinates and probably had it before but just didn&#39;t notice? This blocking is making me feel so miserable I&#39;m sure I would have know about it before??
",5
2391,"
	I had a septo-rhinoplasty 6 days ago to correct a deviated nose septum and to straighten my nose. Yesterday when my doctor removed the cast on my nose, it seemed that the tip of my nose has deviated towards its original position (towards the right side of my face). My doctor tells me to tape my nose to the other side during this healing period, so that when it heals, it will be straight again. I&#39;m skeptical. Does taping helps at all? Shouldn&#39;t the surgery fix my deviated nose? What should i do
",5
2403,"
	I had septo-rhinoplasty done 2 weeks ago and from the moment I woke up I could breathe out of one side of my nose and not the other. The side I was able to breath out of was the side that I couldn&#39;t breathe out of before. It looks like my septum is now deviated in the opposite direction? What went wrong?
",5
2406,"
	Hi, I had septo and tb done 4 weeks ago. When I sleep on my right side or on the back my right nostril gets blocked and the left one&#39;s half blocked. I was breathing better right after the op. I believe it shouldn&#39;t be like this after 4 weeks. I rinse with NeilMed and get no or very little of green discharge. I get v. dry mouth at night and broken voice in the morning. Although I breathe through the nose, not mouth. This wakes me up constantly. Can&#39;t sleep properly. Should I be alarmed by now?
",5
2412,"
	5 years ago I had a septorhinoplasty, I had quite a bent nose, both inside and out. Aesthetically I&#39;m now happy with my nose. However my breathing problems have only slightly improved. My left nostril is always blocked. The surgeon did a good job of straightening out the cartilage part of my septum, he also removed a boney spur. But the real problem is that the bone part of my septum further back is off to one side, can this be reset? or is cutting away at the bone the only way they do it?
",5
2415,"
	A couple of days ago, I did my neti pot and looked inside my nose with a pen light and noticed a big clog in my left nostril. I got it out, but noticed a small something in the right nostril. So, I did my neti pot 2-3 more times and blew my nose furiously, and my nose cleared up. Now, my right nostril is bleeding toward the middle divider and I&#39;m scared that I caused serious damage. I had my surgery on Feb 16... 24 days ago. Did I screw up my surgery? :-(
",5
2418,"
	3 weeks post septorhinoplasty, I expected to start feeling normal. But the stitches either side of my septum in the corners of my nostrils are really pinching and stinging every time I move my nose, even the tiniest bit. There is pain and pressure on the very lowest end of the bridge above the tip. I have just started antibiotics as it looked like an incision had opened slightly and a bit of infection. I feel miserable, painful and worried I may have inadvertently permenantly damaged the nostril
",5
2419,"
	i am about 4 weeks post op and each day i see a difference. i had a septo-rhinoplasty to fix my deviated septum. i feel like the surgery wasnt what i expected. It still looks big, even crooked and when ever i smile my nostril goes inward? if that makes any sense. I am very conscience about myself and i somewhat regret having it done. Is this normal? will it get better? I love to smile but when i see pictures of my nostril flaring i dont like it. anything that can help fix it?
",5
2422,"
	I had my deviated septum repaired approx 19 months ago but it did not solve my problem with not being able to breath with the right side of my nose. At night I hold the skin back near my check in order to breathe or if not I snore and wake up with a sore throat. I have a bump just inside my right side of my nose and I can see that my nasal passageway is almost completely closed just by looking. Looking for surgeon recommendations for Central Florida and what is the term for this surgery?
",5
2437,"
	I had my septum done at Kaiser three weeks ago. The doctor was supposed to build up the RIGHT side nostril-tip so I could breathe on that side and remove the &quot;S&quot; deviation. He removed the S, but he took the cartilage and added about 1/2inch (yes!!!) to the LEFT and BOTTOM columella to point it downward. The weight of the graft has melted my tip away and now my skin is tearing is many places. My How can I best get these horrible grafts out of my face? Can Kaiser dermatology help?
",5
2444,"
	I can only breathe from one side of my nose, and that side changes throughout the day. This has been going on for as long as I can remember. While playing basketball in high school I was hit in the nose, and received the only bloody nose I&#39;ve ever had. If I had to pin point a time where I may have experienced &quot;trauma&quot; to my nose it would be then.
",5
2454,"
	I recently had septoplasty to correct my deviated septum&hellip;My procedure was pretty extensive and my nose needed to be broken. I have noticed there are three bumps on the upper part of my nose near my eyes. One on the front and one on each side. It&rsquo;s clear these are a result of my nose being broken. It&rsquo;s been just a couple weeks&hellip;but since these are bone will they reduce in size? I also feel a weird sensation from them at times&hellip;
",5
2478,"I have an enlarged turbinate with a deviated septum. In my X-Ray scan, haziness is seen in right frontal sinus. Opacity is seen in left nasal cavity. Nasal septum is deviated to right side.IMPRESSION: DNS TO RIGHT SIDE C RIGHT FRONTAL SINUSSITIS C OPACITY LEFT NASAL CAVITY? HYPERTROPHIED TUBINATE.My entire head was throbbing with neck pain and facial swelling.  I have to lay on my right side at night to be able to breath out of my left nostril.My ENT recommend septoplasty surgery but did not say anything about my turbinate reduction. Which surgery will give me permanent relief?",5
2485,"
	I had septoplasty and something was done to my inner bones to better my breathing, right after that I noticed that my naso labial fold from one side stands out a lot more than the other side dramatically, my plastic surgeon says that this is because some of the inner bone that gave it support was removed and that the solution is to inject something temporary replace the missing bone and will move the tissue out of that area, my question is if theres any way to move this tissue permanently?
",5
2486,"
	It&#39;s been 7 weeks that I had septoplasty and turbinoplasty, my right nostril is wide open, left remains closed. Is this normal?There is no balance in my breathing, I feel frustrated, don&#39;t know what to do. To sum it up it&#39;s worst than it was pre op. After the operation all the blood and mucus came out the right notstril and down my throat. I still rinse it and apply the cream I got from doctor but this seems not to have any effect, nothing comes out, all clear. What can be the cause?
",5
2523,"
	Hi I had open septorhinoplasty 17.september 2010.I had a graft done to straighten the left side of my nose (which was also taken from my nose),hump shaven and the tip was also done to shorten the nose and make it more pointy.Now my problem is with my nostrils they look very uneven one on the left is a lot bigger and higher and the other smaller and straighter also the left side where the graft was done is a lot more swollen.My bones were also broken.Is there still chance that they will even?
",5
2526,"
	Hi, I&#39;m a 19 year old male from London. I recieved a strong blow to my nose about 4 years ago causing it to be crooked and deviated. When I breathe, airflow only comes out of one nostril at any one time. This confuses me as throughout the day, the nostril which is &#39;working&#39; will change between the left and the right. I have serious issues sleeping and wonder if it is my nose..When I feel my septum, it definatley follows the same pattern in which my nose is deviated to the left hand side. Thanks.
",5
2537,"
	I had septoplasty done for my C shaped septum a year back.The doctor only straightened the front part of the septum .The back and upper part of the septum is still deviated to the right with a septal spur.Now i have chronic nasal dryness which is getting worse day by day.Will removing the septal spur and a revision septoplasty solve the problem.I have dryness on both nostrils.
",5
2547,"
	2 months ago I had septoplasty/turbinate reduction.I think I was healing fine but yesterday I pulled out a string accidentally and it yanked out and it felt like it was embedded in tissue in middle of nose. i felt a sensation.on one side now it feels like the cartilage is blocked.I can&#39;t breathe out of that side now. my teeth ached a little and i got the strange smell i had after surgery but had gone away. have i damaged my septum? or is it just swollen?i&#39;m going to my doctor. please help!
",5
2558,"
	I had septoplasty, turbinate reduction, two lumps removed on the left/top side of nose. The surgery was 9 days ago, I wasn&#39;t too sore days 6-8, but today it is really sore, is that anything I should be worried about? Took tape off of my nose day 7 and I am very displeased with it. I had a straight nose before the surgery and now it looks crooked, will that straighten out? on the right side of my nose it seems a lot fuller than the left side and has a hard knot on it, should i be concerned?
",5
2579,"
	I have had two nose jobs one big one and one smaller revision. The revision seem to make my nose even more crooked and now its flat on one side. It looks horrible. I am thinking my doctor never addressed the deviated septum and I made need septoplastey. Please help I am desperate as you can see by my warped nose.
",5
2582,Septoplasty has left my left nostril larger than before. Is it possible to correct it back to its original size?,5
2588,"I'm having a septorhinoplasty done soon, mainly to straighten the septum, but also because I have a bit of bone blocking the left side of my nose (on the side of the bridge). I was wondering, how will the doctor remove this bone, and will he have to shave the dorsum down a bit to reach the side?",5
2594,"
	i have a straight nose but a crooked septum that makes my left nostril smaller crooked... The septum is pushing my nose to the left and lower than the other nostril. will the septoplasty correct the problem or rinoplasty too??? How much would that cost in nj?
",5
2596,"I have a deviated nasal septum which has made my nose moderately crooked on one side, and one nostril bigger than the other. Apart from some occasional snoring, the deviation in itself is not bothering me. Is it possible to only re-model the external cartilage to equalize the nostril size without a full septo-rhinoplasty?",5
2597,"
	I broke my nose from a right punch to the left side of my nose about 7 months ago. My septum is crooked and blocks breathing from my right nostril. Since I can&#39;t breathe would it be covered by insurance? What is the ideal time to have the surgery? Can anyone recommend an experienced surgeon specializing in septoplasty in Los Angeles that doesn&#39;t use packing (or dissolvable) or splints?
",5
2610,"
	I am getting a Septoplasty in July and my surgeon recommended I proceed with a turbinate reduction. Is this needed and is it possible that the Septoplasty will cause the Septum to touch the side/turbinate of the nostril that is open now due to turbinate hypertrophy? Id rather have the TR on one side
",5
2612,"
	Is it possible that almost 2 year post septo/rhinoplasty a strut graft or the upper lateral cartilage can shift into the nostril and cause external pinching to the left nostril and some internal nasal obstruction?

	Also could I have brought this on myself if I was carefully pushing the tip of my nose to the right on occasion because the tip of my nose was shifting to the left (the original position prior to the surgery)?

	I have alar strut and rim grafts in the nose using septal cartilage. They also did a tongue and groove technique on the tip for the overprojection. I had dorsal hump removal and osteotomies done.

	And now almost 2 years later I have neuralgia, pain, the tip is hard and feels wrong, scar tissue on the top left of the osteotomy site, and can barely touch my nose, clear drainage coming from my nose, and my nose hardening and internal mucous membrane swelling due to environmental smells. Why? Will it ever get better?
",5
2615,"
	The stitches came out of my left nostril 4 days post septoplasty surgery whilst I was spraying the saline solution and cleaning the outer nostril. It did not bleed, but is very tender and I can not tell if the incision has reopened?
",5
2620,"I had an enlarged turbinate with a deviated septum. In my X-Ray scan, haziness is seen in right frontal sinus. Opacity is seen in left nasal cavity. Nasal septum is deviated to right side. IMPRESSION: DNS TO RIGHT SIDE C RIGHT FRONTAL SINUSSITIS C OPACITY LEFT NASAL CAVITY? HYPERTROPHIED TUBINATE.  Therefore, i had turbinate reduction and septoplasty surgery 6 weeks ago, but after spending a huge amount and painful moments, my breathing problems still remain. my breath is still short like before my surgery. i am not understanding why this is happening. also my nose is looking more crooked from top.",5
