,title,cluster
1809,"I have attached a view of a ct scan axial view of my cranial bones that shows the following. I have a concha bullosa. Doctor will perform tubirnectomy and septoplasty. I also have a big nose hump. I haven't spoken to my doctor about the specifics of the surgery and it will be a couple weeks before I see him again, so I am wondering if rhinoplasty may be necessary when doing a tubirnectomy and septoplasty at the same time",1
1811,I want my crooked nose to be more straight. I broke my nose some years ago. In the meantime I had a septoplasty. And now I want a revsion rhinoplasty to straighten my crooked nose. Has the septoplasty brought some limitations in to the future revision rhinoplasty?,1
1813,I have had multiple traumas to my nose when I was a teenager and my septum has deviated severely as I have grown older (currently 39yo). Will a septoplasty change the bump in my nose as well as straighten it or would I have to have rhinoplasty as well?,1
1814,"Im getting surgery, i dont know when but my mums looking at surgeons and stuff, im only getting the deviated septum corrected. Is this a huge procedure? Its not as big as getting full rhinoplasty is it? Anyway if u look at the questions on nose surgery i have asked and you look at the pictures would just septoplasty improve the overall appearance of my nose ( i have no pictures of my nose close up and cant take one right now so just look in a previous question about nose jobs) thank you",1
1818,"I am a heavy sleeper, and I often have bad dreams. I was wondering if my bad dreams could have anything to do with my breathing problems? I have a deviated septum and the area above the nostrils collapses when I breathe in, and blocks the air flow.",1
1836,"I have a diagnosed deviated septum and went in for a consultation w/a plastic surgeon. I also have a slight dorsal hump, which I would like to remove (cosmetic) not covered by insurance. He said he would also do slight bone fracturing w/the dorsal hump removal to cover the opening & minor tip adjustment. My question is: Can this take 4 hours to complete (just the surgery part including septoplasty) and is $10,000 a reasonable cost for just the cosmetic part? Just seems very high and too long...",1
1839,"As a child I'd get frequent sinus infections & stuffy nose. I now have allergies & sleep issues. If I stick my finger up my nose, the middle cartilage seems to be slanted to one sidethough not visible when looking up my nostrils. A slight bridge deformity is noticeable in certain lighting/angles (pic 1) revealing an S shape. Both parents have more defined/taller bridges & sharper/less bulbous tip than mine. Could correcting the septum (if that's the issue) have ANY small aesthetic changes? Thnx",1
1849,"A septoplasty changed the appearance of my nose and has actually made me less attractive - I would have never done it had I known it would change my appearance (the dr. said it wouldn't). Since it only affected the angle of the bottom half of my nose - is there a way to reverse the change without resorting to rhinoplasty (which I don't want). Can the initial deviation be created again, like a reverse septoplasty? Or is there no way to recreate the deviation, thus restoring the appearance?",1
1854,"I went to see an ENT specialist and she told me I had a deviated septum because I complained of nose problems (breathing, crookedness). I had surgery but now my nose is still crooked and looks broken. How come this doctor didnt say anything about the rest of my nose? It looks like I need a full reconstruction because my nose healed into a crooked shape. But now that I was tricked i to a quick septoplasty are my chances ruined of insurance coverage?",1
1855,"I'm contemplating septoplasty as i have difficulty breathing through my left nostril, from what ive researched it does not straighten the nose for most patients, i know my nose follows the shape of my septum and is basically crooked on the lower portion, would a septoplasty fix my crooked issue or at least make some change in appearance?",1
1861,"I have a HUGE fear of being put under. However, I've been told that I might need a simple septoplasty procedure to fix my breathing out of my right nostril. There is no deviated bone, just cartilage twisted to the right. If this is a simple procedure, (no hump removal, bruising, etc can I do this under local anesthesia?",1
1866,"Hello! I am 23 years old and, as you can see from my picture, I have a very crooked nose and my face is rather asymmetrical. I am of Chinese and Caucasian ethnicity, if that helps. I'm planning on getting a septorhinoplasty to straighten and slim down the appearance of my nose. I'm wondering if this will correct my facial asymmetry? Also! I would appreciate any suggestions on how I can slim down my cheeks (which droop on the lower half of my face) Thank you in advance!",1
1869,"I might need a septoplasty. Is this like getting a nose job? Will my nose ever be the same again? I just want the nose I was born with back, but I feel like it will never be the same because of all the scar tissue, inflammation and crusting that might permanently occur from this procedure:( makes me want to cry",1
1888,So on 14th of january i had a rhinoplasty. I moved to England about 18 motnhs ago and sicne then i had big problems with acne. I have been told by few doctors that the cause might be the bent septum of nose. My question is how long do i need to wait after rhinoplasty to safely have a septoplasty?,1
1896,"I have a deviated septum and am planning to get Septoplasty to correct my breathing problems most likely from an Ear, Nose, Throat Dr. I am also interested in getting a tip reduction/lift, it it the only part of my nose that bothers me, I do not have a bump or anything on the bridge. I was wondering how much it may cost to add the tip reduction/lift to my septoplasty operation, and if the Ear, Nose, and Throat Dr. could perform this procedure. I am planning on having my surgery at Kaiser. Thanks.",1
1904,"I had a deviated septum surgery in the past, still have trouble breathing left nostril. I visited ENT/facial plastic surgeon, he said that my septum is still deviated, left nostril is 90% blocked. Started getting symptoms of deviated septum after the age of 20. NO prior injuries to nose. I know in some cases, if the face is assymetrical, a deviated septum comes with territory, but my face is actually relatively symmetrical. What caused my septum to deviate so late after the age of 20? Thnx.",1
1909,white dot in the middle of my septum caused by the stitch that was holding the splints. will this go away by itself? is there something i should or should not do to help heal it? im worried that i would develop a hole in the septum.,1
1914,"Things that bother me most is the very full, bulbous, nature of the tip with its lack of definition , its C twist (trauma as a kid) which have led to breathing difficulties and also the fact its very over-projected. I am a male of middle eastern decent and understand the difficulties and limitation of thick skin (would you say its thick?), also I seem to have a dent in the center of the tip. What would you recommend? Many thanks for your time.",1
1925,"I'll be having septoplasty on the NHS next month and I'm meeting with the surgeon in a couple of days, the septoplasty is to repair my deviated septum and I will not be paying for it. I was planning on having rhinoplasty after the surgery to change the shape of my nose for cosmetic reasons, can I combine the two operations and ask the surgeon about paying the doctor myself to do septo-rhinoplasty?",1
1940,Hello. All of my life I have been a mouth breather and its because i have such difficulty breathing through my nose. I am aware that because of this I now have a weak chin and jaw and and need jaw surgery and functional orthodontics to help with that. However I also believe I must have a deviated septum because my nose it so crooked on my face. Would a septoplasty help to straighten my crooked nose?? Please help..,1
1949,"Hi, I think I may have a deviated septum, my tip seems to turn to the left a bit, though it's unnoticeable when you look from frontal view, more noticeable from the nostril view! So, I know that insurance will probably cover for the septoplasty, and with that I would like a rhinoplasty, I want my nasal hump filed down etc. I heard that some insurances won't pay for the medical portion if it's for cosmetic, but septoplasty doesn't change aesthetically, I would pay the rest how do I go about this?",1
1953,Could a septoplasty to straighten the nasal bridge and tip/septum & an alar base reduction in the same sitting possible ? Is it something thats done ? Or would they have to be done separately ?,1
1956,"Hi, I seem to have a deviated septum naturally and over the years (I'm 22) I have noticed that my sense of smell has not been very at all, and I also get very congested in my nose every day- especially when i wake up in the morning. I'm just curious about what I would need done because I have seen a specialist or anything just yet. Any advice would be great, thank you all!",1
1981,"In June 2012 I had a turbinate reduction, since then I have started snoring considerably more than before the surgery. I had an MRI done last week and my general Dr said I needed to see my ENT again due to a deviated septum. Would/Could that surgery cause a deviated septum or could it cause it to worsen or cause snoring? Is a deviated septum something that can worsen with time on its own?",1
1984,"I have a deviated septum and I also have a hole in the catliage between my nasal cavities. I noticed the hole at the end of my pregnancy I had a lot of swelling in my sinuses. Could it have been there for a long time and the pregnacy made it bigger. I do not use drugs, over pick at my nose, I have not had a nasal surgery. I was in an auto accident 20 some years ago and I hit my nose on the gear shift. Would that accident have lead to both the nasal perforation and the deviated septum?",1
1990,"I recently turned 20 and want to get septorhinoplasty done. I badly slammed my nose when I was young, resulting in an irritable dorsal hump and deviated septum. I've researched that closed rhinoplasty might apply to me, considering my hump is not deemed big and I do not want my tip touched at all (unless advised against). However, I am unsure whether the septoplasty aspect would still make it closed procedure. Any additional comments appreciated- I'd like to note that my nose looks bigger when smiling.",1
1991,I have deviated septum and my nose is little bent on the right site and nhs recommend me for septoplasty. &nbsp;Will it &nbsp;affect my external appearance as well with internal appearance .,1
2002,So I'm about to go see a doctor if I need that Septoplasty. And I was wondering if I do need surgery will they remove this huge Dorsal hump? I have medicaid,1
2006,"I had upper jaw surgery about six months ago. As I healed, I noticed that my nose was crooked. In one of my post-op appointments, the doctor had said that my septum must've deviated as they were pulling out the breathing tube. He recommended a septoplaty in order to straighten my nose(my septum deviates into my left nostril) I've been reading and wondering if a septoplasty alone will straighten my nose. I like my nose and don't want have septorhinoplasry done if I don't need to. Thanks for the help!",1
2008, I'm having a septoplasty via the NHS next year. I've had breathing difficulties for years and also have a crooked nose.The consultant said the septoplasty will make my nose also look straighter but I have heard conflicting information about this- is this correct? NB My nose is crooked at the lower section (so the cartilage) and towards the tip.,1
2014," I had septoplasty in 2010 to correct my deviated septum, and a tipplasty in August 2012 to fix a bulbous tip. In my initial surgery I also seemed to correct a hanging columella. Now, I'm not sure if my nose is straight, and the tip dropped a lot. My hanging columella especially looks worse when I smile. Can I correct the results with a revision rhinoplasty, or does it look fine?",1
2019, I am getting a septoplasty with turbinate reduction. But the front tip of my nose turns to the left particularly when I smile it looks very crooked. I wonder what is the best surgery to fix this as it seems like it is the Cartlidge that is crooked at the very end of my nose. I believe the doctor said he could do something involving an incision that COULD maybe straighten it. This without doing a Rhinoplasty. Any advice would be much appreciated. Thank you.,1
2056," I am a 45 years man in Chicago. in 2002 because of constant stuffiness I had a deviated septum corrected but did not change much with my nose, there is still a lot of asymmetry with my nose. I want to raise and define the bridge and define the tip of my nose. I also would like to erase some of the lines on my face and augment my chin. I would like to know what procedures I would need, the probable costs , and if the expected result is feasible.",1
2066," Deviated septum,forehead pressure,sneezing,flushed cheeks,stuffy nose,running nose,bump on nose,constant breathing issues from age of 16 I am now 26.been told Its all in my head and my oxygen levels are fine until recently ent found I have deviated septum,scarred tonsils and adenoids need removing. All heart and lung function tests normal...I tend to have unsatisfying breaths in. Could my septum be causing these issues...?",1
2070, Do you think that I would look better and more proportionate if I had Rhino also? I feel that I have a polly purebread cartoon appearance since my nose is so small. LOL!!! Do you think I would look better with it fixed? Thank you everyone for your feedback and opinion!!!!,1
2073," I am 16 years old girl and I have chronic severe headaches, problems breathing through my nose(mostly from my left side) and a reduced sense of smell. I had chronic headaches for years. I went to see an ENT, and I have been diagnosed with hypertrophied lower turbinates and a mild bilateral sinusitis. I read that the turbinate hypertrophy could cause strong headaches, so would a turbinectomy procedure suit a person of my age? I also broke my nose 5 years ago, does my septum appear to be deviated?",1
2081, I'm planning in getting a minor nose job but I think I might also have a deviated septum but how do I know and will the doctor suggest I do both or how does that work? I think my voice might bother me more then my voice.,1
2087,"
	I have a deviated septum and also i have a droopy is it because of the deviated septum one side of my face doesnt have a hook and the other side does and which makes both sides of my face look different can septoplasty help? or would i need a rhinoplasty too?
",1
2091,"
	My septum is severely deviated and I do suffer from breathing complications and chronic sinus infections. I want a septoplasty along with sinus surgery but I also want for my nose to look different. Is it possible for an ENT doctor to do this? All while being covered entirely by insurance?
",1
2095,"
	I have deviated septum, but also have deviated nasal bones. I am not interested in changing the appearance of my nose, I just want to breath better. Can septoplasty alone fix the deviation in septum or would I need fixing of nasal bones as well using rhinoplasty?
",1
2104,"
	when i was young i broke my nose, as i grew older i noticed my left nostril was blocked and VERY crooked. i went and saw a doctor and he said hes going to preform a septoplasty and described it as taking the bone out and straightening it. so will my nose be straight? i have a very severe deviated septum. if not could i just ask him to break my nose striaght? i cannot afford a Rhinoplasty. ive heard on the internet that it will straighen my nose and ive heard that it wont.
",1
2108,"
	Would a septoplasty (only) for c-shape deviation (it's subsidized where i live) alo change my nose shape, particularly the pointed down tip or the slope in general? They both developed when i was 16 or 17 years old, i am now 22. If it won't change that, are there any external aspects that would be changed (in my case) by having a simple septoplasty? Thanks.
",1
2113,"
	I will soon be getting a septoplasty, which my insurance will cover completely, done to improve my breathing. I&#39;ve been considering getting a tip rhinoplasty for quite a while, but have put it off due to the financial cost. Would getting both done at the same time result in a lower cost to me?
",1
2117,"
	I am having a septoplasty, fess and sinus surgery done in a few weeks time and I would like to have done BBL (sciton) full face done 5 days after my op to remove pigmentation. I have freckles on my nose, under my eyes, under my nose, well all over really and I'm wondering will that affect my nose healing properly?
",1
2135,"
	I am scheduled to have reconstructive septorhinoplasty to correct my breathing problems. What will be the major procedures that will take place in this operation? Will this, likewise, change the appearance of my nose insignificantly or dramatically? I don't think my nose is beautiful, but I am satisfied with its natural appearance. Will my nose just be restored to its natural appearance or will it change? or remain the same? Likewise, what is the key deformities in my nose? Thanks!
",1
2154,"
	Basically the lower part of the my septum where the cartilage is is all messed up. Im getting my nose fixed with a septo-rhinoplasty to address this, I am just curious as to others opinions. Will i see significant changes? I just want a normal looking nose to be honest. I'm getting a hump reduction, straightening ( inside and out), fixing the nostril ( which i guess will correct itself when the septum is corrected. My question is, is the septum going to be moved to be more in the middle or what?
",1
2156,"
	I saw my ENT doctor yesterday and he said I had a deviation in my septum. He said my left nostril is about 70% blocked then said somethin about slight hypertrophy. Also it bothers me hat my nose is too wide. Can I ask my surgeon to remove cartilage from the sides of my nose during septoplasty in order to make my nose appear thinner? Would a turbinate reduction make my nose appear thinner? Turbinate should be covered by insurance. Is 4 weeks enough time for recovery after turbinate or septoplasy?
",1
2163," At age 2 i severely broke my nose.Ever since then i've had problems with my nose.For the past 15 years,i had irregular random headaches,bad sinus problems(I snot constantly),from ages 10-15 i would get nose bleeds constantly.My nose is fairly big, with excess tissue in the front and a little hump.I don't like the way it looks,and believe because i broke my nose at that time it grew irregularly.is this possible?would medicaid cover a septoplasty?will this surgery fix the excess tissue/hump?",1
2178,"
	I'm getting my broken nose fix and a Septoplasty. I would like to have a cosmetic adjustment and want the least amount of work done possible. I don't mind the bump I think with a thinner or smaller tip I might look a lot better. Do I need the bridge thinned as well as a tip adjustment? I don't think the Surgeon wants to do bridge work with my newly broken nose. (also I really don't want a sloped upturned nose)
",1
2199,"
	My profile picture is various angles of my nose. I am considering getting the surgery because of my frequent sinus infections and difficulty breathing, but I was wondering if it will straighten my nose as well when I have the surgery? My nose is definitely misshapen, so will the surgery correct that? Please use my nose pictures as reference.
",1
2200,"
	Please I want to know what procedure needs to be done in my nose for my nostrils to look symmetrically the same, I know septoplasty will make the septum straightened, do I need other procedure along with septoplasty such as RHINOPLASTY or TIP PLASTY ?
",1
2206,"
	Well this procedure involves removal of part of the septum. Does it weaken the nose structure and is there a risk of the nose collapsing? Should I be more careful with my nose and possibly say goodbye to combat sports after this procedure?
",1
2241,"
	I have to get Septoplasty to reduce breathing through only my mouth. I don't like my nose shape and was wondering if during the procedure of fixing my septum they could do minor cosmetic surgery at the same time with little added cost.
",1
2243,"
	I broke my nose about 6 years ago back in high school and have lived with it to this point. As you can tell it's a little crooked. I honestly can live with that but the real thing that bothers me is my nasal breathing. Ever since the break I get sinus infections at least once a year. I have terrible allergies too so anytime I'm congested I cannot breathe out of my nose. Would a septoplasty fix my breathing and also would that do anything to slighty straighten it? Not looking for a whole nose job.
",1
2282,"
	Hi, I'm 16 years old and my doctor has been talkimg to me about getting a septo/rhinoplasty. Trauma at birth caused my nose to be crooked. My crooked nose cause a deviated septum. The deviated septum has cause breathimg problems, sleep apnea, stuffy nose, sinus infections etc. I was wondering if the insurance company would cover these procedures and what the costs could be. Thankyou!
",1
2285,"
	I've been told by two different doctors that I have a deviated septum. The last one said it was deviated 70% and I would probably respond very well to surgery. But I have no real symptoms other than bad snoring and lots of stuffiness associated with seasonal allergies. I am tempted to have the surgery done, but part of me says I shouldn't do anything if it's not really bothering me. What do you think?
",1
2286,"
	Okay, so I am a 16 year old girl. A few years ago (maybe when I was 9) I was seeing an Otolaryngologist for my ears but of course he also looked at my throat and nose. He mentioned that I have a deviated septum after breaking it many times. I do snore, even after getting my adnoids removed and I do find it difficult to breathe through my nose. My other concern would be the external straightness of my nose. Given what I have said would it be appropriate canidate for this? or is 16 too young?
",1
2295,"
	The doctor told me that i need surgery because of some chronic inflamation in my nose and a deviated septum. Because of that I snore and can't sleep very well but along with that surgery I would like to eliminate a little bump on my nose. Not big deal. Can my insurance pay for all together?
",1
2305,"I had my last septoplasty in an ENT clinic but I'm getting a septoplasty/rhinoplasty now because of the injury I had that changed the external appearance of the nose.  My question is, should I have septoplasty/rhinoplasty done in an ENT clinic?  I don't get to choose the surgeon.  They have a facial plastic surgeon who performs surgery in their clinic twice a year.  So, I don't know if I could have a rhinoplasty done by him.",1
2307,"
	I had a septoplasty along with opening of some sinus cavities for facial/head pressure. The doctor did the surgery but now I am experiencing uneven nostrils with an indentation on the right side of the nostril. I also would like to know can I file a lawsuit against this doctor because he told me that there would not be any changes in the appearance of my nose and he created new sinus openings in the sinus cavities. If I knew all the information I know now I would not had the surgery.
",1
2310,"
	Years ago, I had a septoplasty with some work done to the bridge. I'd like to know your recommendations to properly fix the hanging columella. The hanging columella is the most obvious when I'm smiling. I have other minor issues with my nose, but I'm not looking for perfection. I hope that I would be able to fix it without having to do anything else. I could post only four photos on this site, so I hope what I posted is helpful.
",1
2320,"
	I have a deviated septum. My ENT recommends a septoplasty operation in conjunction with nasal valve reconstruction (warranted because I have thin nostrils). My ENT says that the nasal valve reconstruction will change the appearance of my nose slightly. The thing is, I like my nose and do not wish to alter its outward appearance, particularly if it would mean a wider nose. In your experience, how drastically does a functional, bilateral nasal valve reconstruction procedure widen the nose? thanks!
",1
2334,"
	I am considering getting a procedure done to help with my breathing, if my doctor thinks that is the best route to take (I have not asked yet). I have not been able to breathe out of the left nostril for as long as I can remember. My question is, if my insurance would pay for the health related procedure, would I be able to save myself some money by combining that with a nose job/rhinoplasty? With the cosmetic procedure of course coming out of my pocket Thank you, Jon
",1
2336,"
	I have a diagnosed deviated septum. I need to get three procedures done: septoplasty, turbinateplasty, and rhinoplasty to fix all of the problems. Unfortunately the rhinoplasty for some reason is not covered by insurance even though my nose looks deformed (all of these happened from soccer hits to the face etc) Anyway..I have been having such a difficult time breathing especially the last few months. I have been on zicam for months which has given me chronic sinus infections but it gives relief
",1
2339,"
	I Got a Septoplasty&nbsp; ,to Straighten my Septum ,I Have Splints ,how Long Do I Need to Have Them in For?
",1
2345,"
	I have never been able to breathe through my left nostril. My past doctors have said this is due to my enlarged turbinates after reviewing a CT scan. Given this, i would assume my insurance would cover a septoplasty. Can a Plastic Surgeon shave down a minor bump in my nose while preforming an insurance convered septoplasty?
",1
2356,"
	I&#39;m 20,male.And I&#39;ve a Deviated Nasal Septum,for which I&#39;ve been operated once(Septoplasty+FESS) But,not only my septum remains deviated, but my nose has got a weird appearance. What I want to ask is, can rhinoplasty correct my septum and give me a thin sharp aquiline nose. Also, I want my chin to be enlarged and my lips to be reduced (My upper lip protrudes and is slightly asymmetrical) Also, my left frontal sinus is larger than my right, what can be done about that?
",1
2369,"
	I have been told by my ENT specialist I require surgery on my deviated septum and would also like to have my crooked nose fixed. Do you have a recommendation for a double board certified surgeon that can perform a Septorhinoplasty near Raleigh/Fayetteville area? I also would like them to accept Blue cross/ shield insurance.
",1
2372,"
	I have only had 1 consultation and was told that my surgery would be more extensive because I would need rhinoplasty to file down my dorsal hump and fix my deviated septum and my enlarged turbinates. He said he would not even touch me without looking at a 3D CT scan. I am 24 and have never been able to breathe out of my nose and I have allergies, asthma, and severe chapped lips due to mouth breathing plus I am chronically tired. I believe the CT scan really is crucial. Have any advice for me?
",1
2379,"I was sexually assaulted and as a result my nose was broken.  The scans show that I have a deviated septum as well as a fractured nose.Because I'm with the VA, they gave me a choice: Either go in and have a local applied and have my nose pushed into place next week, or wait three months for the swelling to go down and have everything fixed then.   What do you recommend I do?",1
2385," After having faith in 2 doctors (plastic surgeon and ENT) who performed a septoplasty to fix my nose (deviated septum/breathing problems), and having it fail... I am wondering if there are any listings out there, or specific surgeons highly regarded as being at the top of the field performing septoplasty. Where/how might I be able to find such info? If I am going to try this again I want to be in the best hands, &amp; will travel to do so.",1
2387,"
	Hi- I am a 16 year old girl and will be getting septoplasty in a few months due to breathing troubles and chronic, recurrent sinus infections. In addition, I am hoping that the doctor can do some aesthetic work on my nose in order to improve the appearance. Is this possible? (Even considering my age?) What would be the approximate additional cost? Based on my photo, what should I request? (I want the hump filed down, do I need the tip raised?) Thanks!
",1
2393,"
	I am 1 1/2 years post primary septo-rhino with bad results:crooked nose, bulge on one side (cut too much cartilage), hanging columella, collapsed tip implant, uneven nostrils, deviated septum and a hump.These issues were caused by a rushed surgery that took less than an hour. My own surgeon says revision will be closed and will take about 1 1/2 hours. I have consulted 5 other surgeons who all say they&#39;ll do an open rhino that will take 3 hours.I cannot afford another surgeon. What should I do?
",1
2400,"
	When I was 16 I had my nose broken. I was previously very happy with the appearance of my nose but afterwards there seemed to be a slight bend. I have since had a lot of problems with breathing / sinus infections and my ENT doctor has referred me for a septoplasty as a have a deviated septum. I am a little concerned because I have always wanted the bend in my nose corrected but don&#39;t have the money for a septo/rhinoplasty at the moment. Would to lot of surgery be recommended or cause problems?
",1
2407,"Does this picture show a deviated septum? If so, are there options for fixing just the nostrils and not the rest of the nose? How much would something like that cost?",1
2427,"
	I asked a question few wks ago about being pregnant &amp; maybe having a fractured nose. Went to an ENT &amp; my nose is fractured &amp; my septum has scar tissue that&#39;s already curving. I can&#39;t get it fixed til the baby&#39;s born, but the Dr doesn&#39;t think I should worry about fixing the fracture, she just wants to fix my septum. I want both fixed, bc I have a small dent in my upper left side of my nose. What would I need done in order to fix both problems?
",1
2429,"
	Hello, I am 19y/o, I have had asthma my whole life &amp; severe allergies. My allergist always makes reference to my severely deviated Septum, Though he didnt want to refer me to get a Septoplasty at a young age. Now that Im 19 he is willing. Sometimes I cant breathe out of my nose at all. &amp;The septum seems to have protruded my right nostril causing my right nasal bone to be asymmetrical to my left nasal bone. will rhinoplasty be able to correct this? &amp; more importantly will insurance cover it?
",1
2438,"
	I went to an ENT for a deviated septum, I was told my left side was deviated by 30 percent, I have breathing problems through my nose he prescribed me omnaris. I asked about septoplasty he said maybe later in time, my question would be is having 30 percent deviated septum a reason for my insurance bcbsil to approve the surgery??
",1
2443,"
	hi i&acute;m getting a septoplasty soon to correct a deviated septum and i was wondering if the doctor could just remove the bump on my nose I don&acute;t want to change the change of my nose i just want a straight bridge that&acute;s all
",1
2473,"
	I have a deviated septum, bone spur and my left nostril is almost closed. I am 30 yr old but have had severe breathing problems since I can remember. I am looking for ENT specialist recommendations in Cincinnati Ohio. Also wondering what portion would be potentially paid by my insurance? Thank You
",1
2493,My nose is crooked. I feel my septum is deviated as well and its making a bit harder for me to breath properly. I just want to know if the septum is deviated and if I have a septoplasty will that make the crooked nose better or do I need a complete rhinoplasty? pictures are included.,1
2508,"
	I broke my nose a while ago since then i have a huge hump and wide bottom... from the front its not too bad but when i smile and from the side its really wide and its hooked. Im having a septoplasty next month to fix my breathing and wanted to know if that improves the appearance. If not can non surgical rhinoplasty fix my problem with the hump and the hook shape when i smile? i heard botox around the nose can help the appearance when i smile is this true?
",1
2517,"
	I recently had an MRI done because I have sinus problems and it revealed a large septal bone spur. Would the removal of the septal spur alter the appearance of my nose? Could the bump be from the septal spur or is it part of my nasal bone? I have a small bump on my nose I would like removed as well as improving sinus function. Thanks
",1
2524,"
	I had the surgery to correct for sinus blockage (chronic infections) back in January 2009 by my ENT doctor. There is no difference in the appearance of my nose but is it possible that the shifting of the septum to alleviate the blockage caused my nostrils to become uneven?
",1
2533,"
	After my septoplasty, my columella seems crooked and you can see the bottom of my septum through my right nostril. I don&#39;t feel this is caused by swelling and want to know if these problems will heal over time and if they are common. If they will not heal themselves, how can I go about correcting them (I do not want to have to go through the whole septoplasty experience again). Thank you very much for your help.
",1
2538,"Hi, I have a deviated septum all my life. I was punched in the nose when I was a little kid. Can I get Septoplasty without stuffing the nose with cotton? I have extreme claustrophobia and could not handle the cotton? Please help.Thank You, Tom",1
2543,"
	I am 18/f. I broke my nose a few weeks ago and my doctor said I should get a septorhinoplasty. I know BCBS will cover the reconstructive part of the operation. The thing is, I have ALWAYS hated my nose. Can I get BCBS to consider a complete reshaping of my entire nose as the &quot;reconstruction&quot; of my nose? Can my surgeon give me the nose Ive always wanted while getting rid of a bump acquired from injury? Do surgeons think it&#39;s unethical to reshape it to my preference under insurance?
",1
2550,"
	I have an excellent insurance (Kaiser) and already saw a specialist there regarding combined rhinoplasty/septoplasty and got a quote. However, I&#39;d rather have a procedure with a more experienced and well known doc privately practicing. I know that the combined procedure should be partially coevered by my insurance but my question is: who would go about contacting insurance to cover this partial cost ? Would I have to do this on my own or would the doctor&#39;s staff help with figure out billing ?
",1
2561,"
	I had reconstructive septorhinoplasty a year ago, the surgeon was a jack of all trades and did many different procedures. Initially my nose appeared much straighter but now it is just as crooked as before. I believe my original surgeon did not do enough to stabilise my septum as this is where my problem lies within the middle and lower third. I consulted with a respected ENT cosmetic surgeon and he said that I would need an extracorporeal septoplasty but it would be difficult as I am a revision.
",1
2566,"
	My septum is really prominent when looking directly at me and when I smile it looks even worse, would septoplasty be able to flatten my septum so when you look straight at me the first thing you don&#39;t see is my septum. I hope you understand what I am trying to explain, if this helps I really like Jessica Alba&#39;s septum as you can&#39;t see it when you look directly at her face. Thanks
",1
2578,"
	I underwent Septoplasty a few years ago, but to inadequate satisfaction. I wonder, if I have the procedure again, do I risk a 'perforated septum'? If that is a danger, is it possible to just take some cartilage from the 'narrow' side and move it to the other? Would such cartilage just be a loose 'piece' stuck under a blanket of flesh, or would it 'fuse' to what would be beneath? Thanks very much.
",1
2581,"
	Only the tip of my nose veers slightly on the left. It's just a little bit (something that I can notice and bothers me but most people can't notice). I am getting a septoplasty and sinus surgery. Will the septoplasty straighten the tip? Is it crooked because of the septum? Or would you have to get a Rhinoplasty to fix this?
",1
2586,"
	I have a deviated septum and have trouble with breathing and stuffiness on one side. I also get headaches fairly frequently. The ENT Dr. says the nostril is 90% blocked. I have no concern with the aesthetics of the exterior part of my nose, therefore I do not want a rhinoplasty. My only concern besides airflow is the uneven nostrils. Will straightening the septum improve the nostril symmetry? I&#39;m not looking for perfection, just wondering if there would be an improvement. Thanks
",1
2587,"
	I had a Septoplasty 4 months ago &amp; was breathing/sleeping great for the 1st time in @ 10 yrs. I broke my nose in two spots in the past, as a result it was slightly crooked, not too obvious, but breathing/sleeping were horrible. Hoping to finally fix the problem I met with a plastic surgeon who said I had a deviated septum and that he and an ENT would do the surgery. @ 2 weeks ago one nostril shut down again. Reasons, options-any info/ advise please... It would be so appreciated!
",1
2591,"I have undergone extensive Septoplasty 10 days ago for a severely deviated septum. However, I couldn't help but notice now that the thin skin that used to cover my septum is not there anymore. I only feel what seems like plastic in my nose. Is this normal? Please help, I'm so worried. Is it ok if the skin never grows back and I just have the reinforced septum in my nose? Will this cause problems in later life?",1
2595,"
	I have a deviated septum that has caused the bridge of my nose to look anything but straight. I also have a droopy nose, maybe something similar to the way penelope cruz nose droops.I like the droop my nose has, i just want my septum straightened.I went to a famous rhinoplasty surgeon in BH and he told me he couldn&#39;t fix my septum without having to mess with the tip of my nose. He showed me how my nose would look with the tip work and claimed that my nose would collapse w out it. Is this true?
",1
2599,"
	I noticed over the last 5 years my septum has kind of shifted and now my nose isn&#39;t symmetrical. How can I fix this? Would this cost as much as a full nose job? I don&#39;t want anything but this straight and to have nostrils the same size again!
",1
2604,"
	I broke my nose about 4 weeks ago, and now my nose is crooked, i'm having trouble breathing. I just want it to be straight again, but my dad's insurance doesn't kick in for a few months. I'm a student and we dont have much money. Should i go see a ENT, or would a plastic surgeon be a better choice?
",1
2608,"
	I don't have any breathing problems, but my nose has a bump in it that is affecting my self-esteem. Could septoplasty fix that? Also, what age would be appropriate for fixing a broken nose with surgery? I am a 13 year old girl.
",1
2609,"
	I am undergoing a Septoplasty and Turbinate reduction and would like to know if having just strictly a septoplasty aesthetically change the outward appearance of my nose?
",1
2618,"I'm interested in getting a Septoplasty along with a dorsal hump removal. I was told by one of the doctors that I have a low radix, and that I possibly should have the radix augumented. Please explain!What can be done for this dorsal hump, because it interrupts my profile? Thank you.",1
2622,"I have a deviated septum and it makes it hard to breath. I have Medicaid and other insurance but I have been wanting to refine the tip of my nose as well to make everything look better. Will Medicaid cover the septoplasty still, or at all, and will I have to have two separate surgeries, or will I only have to pay for the reshaping?",1
2623,"I may have to have a Septoplasty but I also have a small dorsal hump that I want removed. I do not wish to change the shape of my nose, just to get the dorsal hump filed down in conjuction with my Septoplasty. Is that possible? Or will I have to possibly have further work done to my nose?",1
